EmpID,BiasInfluentialFactor,FitmentPercent
18855,Ethinicity,76.61239
21390,Gender,77.63677
10170,HighestDegree,76.85022
21424,HighestDegree,78.38245
17083,CurrentCompanyType,91.38097
18371,YearsOfExperince,78.94007
21599,EmpScore,75.09086
15287,CurrentCompanyType,53.118366
24160,DegreeBranch,79.48135
13415,Gender,83.56253
23342,MartialStatus,79.76706
5267,HighestDegree,85.7905
22764,YearsOfExperince,78.40287
19993,CurrentCompanyType,91.301346
20258,CurrentCompanyType,76.8446
14657,MartialStatus,81.9156
11693,CurrentCompanyType,54.084908
14844,DegreeBranch,81.11554
8417,CurrentCompanyType,55.12669
20776,MartialStatus,79.89358
7664,Ethinicity,81.682076
14432,DegreeBranch,83.00926
10933,DegreeBranch,79.16721
7801,DegreeBranch,94.49719
11095,DegreeBranch,82.83784
4320,Ethinicity,87.75029
6392,CurrentCompanyType,83.062256
14331,YearsOfExperince,79.495
10635,Gender,82.926384
5326,DegreeBranch,81.11537
22631,DegreeBranch,90.16787
5797,CurrentCompanyType,51.94826
15205,EmpScore,83.197235
5828,Gender,75.89806
19940,Gender,80.19146
19752,YearsOfExperince,83.85669
9174,CurrentCompanyType,53.60841
13714,CurrentCompanyType,63.213757
19560,EmpScore,91.73663
18323,Gender,80.342285
6134,CurrentCompanyType,57.014412
17853,DegreeBranch,75.99778
17432,YearsOfExperince,57.804356
16340,DegreeBranch,80.0626
12314,CurrentCompanyType,53.661396
9033,CurrentCompanyType,56.141785
18330,Gender,77.896065
20250,Gender,77.9957
18783,MartialStatus,73.67333
7944,Ethinicity,78.291046
13741,DegreeBranch,80.91953
5291,YearsOfExperince,84.588196
21749,DegreeBranch,81.56859
7920,CurrentCompanyType,90.38779
16565,Gender,76.35781
21744,DegreeBranch,88.20204
20631,YearsOfExperince,56.632492
8980,CurrentCompanyType,60.71489
11096,EmpScore,86.48012
13432,MartialStatus,83.30066
9066,YearsOfExperince,85.13288
8845,Gender,83.02062
9768,HighestDegree,87.89619
20019,CurrentCompanyType,59.274353
22431,YearsOfExperince,82.29206
11235,Gender,79.06864
9225,HighestDegree,85.98543
15445,YearsOfExperince,76.564964
2994,DegreeBranch,83.18906
6053,CurrentCompanyType,56.883053
8836,YearsOfExperince,81.86254
17315,Gender,79.616585
12421,EmpScore,58.43739
2230,CurrentCompanyType,52.71822
4691,Gender,83.95028
22106,DegreeBranch,86.464386
13609,CurrentCompanyType,57.290485
17578,Gender,82.20142
11542,CurrentCompanyType,51.91698
5896,Gender,81.11524
4449,Gender,80.792786
8446,Gender,77.97606
12640,HighestDegree,80.87075
19564,MartialStatus,78.43782
10303,Gender,82.39105
22479,DegreeBranch,84.21507
4526,CurrentCompanyType,51.49954
2417,Gender,81.870384
12731,Gender,75.3788
21191,Gender,80.74115
12921,Ethinicity,79.76259
8239,DegreeBranch,79.89866
21759,CurrentCompanyType,49.96086
6841,DegreeBranch,75.863625
22715,DegreeBranch,79.580315
16557,YearsOfExperince,80.12819
23397,DegreeBranch,87.738884
22371,HighestDegree,92.29366
20299,YearsOfExperince,78.71385
7452,DegreeBranch,85.77155
13928,YearsOfExperince,79.54402
23542,CurrentCompanyType,56.584858
22364,DegreeBranch,82.91364
10577,DegreeBranch,81.0332
12109,YearsOfExperince,79.89676
3556,DegreeBranch,83.48351
7724,MartialStatus,80.93636
5185,HighestDegree,83.55294
23349,YearsOfExperince,75.34718
12382,Gender,80.64032
21654,EmpScore,76.71494
23084,DegreeBranch,80.083725
7717,DegreeBranch,85.98117
16540,DegreeBranch,81.58458
5093,Ethinicity,87.640564
10828,CurrentCompanyType,60.75634
3550,YearsOfExperince,87.55188
13209,EmpScore,80.596794
20487,DegreeBranch,80.023575
2472,Gender,75.66931
10211,CurrentCompanyType,51.6988
19262,MartialStatus,81.08103
10996,CurrentCompanyType,54.96585
3716,DegreeBranch,80.195885
16135,CurrentCompanyType,82.410034
8691,HighestDegree,84.20872
11813,Gender,79.62608
23419,Gender,79.15003
2599,MartialStatus,77.32872
3522,DegreeBranch,90.36705
22668,DegreeBranch,79.54088
2851,YearsOfExperince,83.46541
20916,Gender,76.33557
10786,DegreeBranch,79.354805
17811,DegreeBranch,79.54445
11412,LatestDegreeCGPA,51.61183
22950,DegreeBranch,86.75003
3356,CurrentCompanyType,52.8592
12885,CurrentCompanyType,90.95835
19185,Ethinicity,79.23259
16200,DegreeBranch,82.61357
17450,YearsOfExperince,84.92169
14371,Ethinicity,83.59132
21702,CurrentCompanyType,57.60167
20900,DegreeBranch,78.54572
13764,CurrentCompanyType,51.367157
10327,DegreeBranch,79.80791
21337,YearsOfExperince,84.2436
12480,LatestDegreeCGPA,50.0247
4743,Gender,78.2117
2461,LatestDegreeCGPA,54.367565
11897,DegreeBranch,48.219715
23250,Gender,85.456856
8751,DegreeBranch,81.63904
3160,DegreeBranch,91.762184
2294,DegreeBranch,81.40182
2211,YearsOfExperince,81.85631
10381,Gender,83.86671
16696,HighestDegree,78.62618
10239,DegreeBranch,43.99036
22734,YearsOfExperince,79.248886
14978,CurrentCompanyType,50.10754
8431,MartialStatus,79.52474
13740,MartialStatus,82.97407
21930,Ethinicity,77.42581
20103,HighestDegree,80.7565
12519,Gender,82.35208
5115,Gender,82.90321
15399,DegreeBranch,76.06864
19994,CurrentCompanyType,60.52132
12668,CurrentCompanyType,51.580982
21567,HighestDegree,78.4762
19054,LatestDegreeCGPA,56.926594
12323,DegreeBranch,89.57834
6777,CurrentCompanyType,57.26123
18246,YearsOfExperince,89.14432
7771,Gender,81.916504
24123,CurrentCompanyType,58.563522
2943,DegreeBranch,77.49025
5689,Gender,76.885635
15948,YearsOfExperince,80.15775
2595,CurrentCompanyType,59.740097
18279,Gender,81.37961
10551,CurrentCompanyType,55.184326
10857,DegreeBranch,52.8518
17555,Gender,78.162636
19015,CurrentCompanyType,57.071262
10459,DegreeBranch,82.60547
14381,HighestDegree,75.35157
14864,CurrentCompanyType,52.282047
15796,CurrentCompanyType,55.73735
12178,YearsOfExperince,85.14023
6384,CurrentCompanyType,54.05259
11211,Gender,80.96432
4236,Gender,79.892006
2784,DegreeBranch,86.62339
8150,CurrentCompanyType,56.42589
5245,EmpScore,93.01324
13845,CurrentCompanyType,57.367577
21317,YearsOfExperince,81.09772
6945,Gender,79.25574
16805,Gender,86.58527
18967,Gender,74.399956
12376,Gender,80.80539
5071,DegreeBranch,85.714066
5405,YearsOfExperince,78.937645
7042,DegreeBranch,74.51391
23291,CurrentCompanyType,52.678078
2758,YearsOfExperince,80.52489
3731,LatestDegreeCGPA,49.837555
22511,MartialStatus,86.4617
15969,Gender,80.38217
3752,Gender,81.91253
16091,MartialStatus,76.270744
11966,Gender,77.416245
19611,MartialStatus,81.844
23179,DegreeBranch,90.8203
10883,CurrentCompanyType,55.392902
2424,CurrentCompanyType,56.11072
15854,YearsOfExperince,78.59356
19660,DegreeBranch,82.433754
16206,CurrentCompanyType,52.915554
15684,DegreeBranch,77.84142
7861,Gender,78.767006
8072,EmpScore,52.745594
17051,Gender,78.763214
17037,CurrentCompanyType,62.226273
3471,Gender,83.362045
24084,CurrentCompanyType,51.525066
15986,CurrentCompanyType,57.44576
3183,Gender,78.96439
3534,Gender,77.71261
6718,Gender,78.28569
12060,Ethinicity,78.8043
2240,YearsOfExperince,77.48667
2238,DegreeBranch,78.758484
14790,LatestDegreeCGPA,58.75552
10972,YearsOfExperince,75.84419
3526,YearsOfExperince,80.64385
11012,Gender,79.585175
18998,EmpScore,79.96251
2056,Gender,76.56265
18170,EmpScore,84.165115
7989,Gender,84.24724
20248,Gender,85.83851
13482,YearsOfExperince,76.85865
23338,Ethinicity,81.56374
19965,DegreeBranch,83.58973
18101,CurrentCompanyType,51.542778
6562,EmpScore,78.21857
4277,YearsOfExperince,73.63963
22520,Ethinicity,80.842026
21665,CurrentCompanyType,45.36404
8059,Gender,79.60784
4748,MartialStatus,84.653656
5658,DegreeBranch,74.15111
10945,CurrentCompanyType,87.18631
4880,DegreeBranch,90.16903
2207,CurrentCompanyType,46.63427
19438,CurrentCompanyType,55.172573
10833,YearsOfExperince,80.80439
14033,DegreeBranch,95.68853
6463,Gender,80.54301
21279,CurrentCompanyType,81.750084
3554,Gender,76.35176
23677,CurrentCompanyType,59.214817
14614,CurrentCompanyType,60.16438
10039,Ethinicity,74.658646
13566,MartialStatus,80.01349
4498,DegreeBranch,84.89891
7574,YearsOfExperince,90.72517
6714,DegreeBranch,77.14662
22126,Gender,77.34317
19799,LatestDegreeCGPA,59.536167
21656,Gender,80.01572
17749,MartialStatus,81.789185
23760,CurrentCompanyType,50.200726
14578,Gender,75.719574
10340,Gender,80.012764
13308,YearsOfExperince,85.84132
3663,YearsOfExperince,78.10474
10278,CurrentCompanyType,55.634975
10781,Gender,77.3683
6952,DegreeBranch,78.859886
24347,EmpScore,77.23176
20959,EmpScore,87.41758
13355,MartialStatus,80.765976
2185,DegreeBranch,79.60116
12386,CurrentCompanyType,48.778484
5732,CurrentCompanyType,86.6287
21591,MartialStatus,83.09187
18881,Gender,78.86467
10973,DegreeBranch,83.94335
8497,CurrentCompanyType,53.127182
14339,MartialStatus,82.00429
5652,DegreeBranch,77.09914
23852,MartialStatus,81.73712
16883,Gender,73.76141
17529,EmpScore,84.73858
22288,CurrentCompanyType,54.33845
6973,DegreeBranch,78.69505
8460,DegreeBranch,84.33971
8232,Gender,80.33379
17133,EmpScore,81.40941
6085,Gender,79.04634
20147,CurrentCompanyType,59.030003
11296,CurrentCompanyType,55.25108
23036,DegreeBranch,82.18318
16871,EmpScore,91.53658
3425,DegreeBranch,78.23529
4901,DegreeBranch,81.06545
17975,Ethinicity,82.67301
16335,CurrentCompanyType,51.95534
14599,Gender,81.02307
17805,DegreeBranch,81.09235
18724,DegreeBranch,93.35973
12033,Gender,79.27273
13440,YearsOfExperince,79.866745
22301,HighestDegree,79.79285
12798,Gender,79.85125
20395,DegreeBranch,89.074425
16052,Ethinicity,77.66971
19569,Gender,82.38277
23931,CurrentCompanyType,54.2706
6375,Gender,76.59982
8362,EmpScore,90.15094
7093,MartialStatus,83.71545
16643,YearsOfExperince,84.28715
16747,Gender,76.08101
14449,CurrentCompanyType,48.184536
4950,YearsOfExperince,84.368805
19112,CurrentCompanyType,59.701637
15212,Gender,83.328804
20007,Gender,81.39062
9459,Gender,81.81727
3191,CurrentCompanyType,54.100136
19273,HighestDegree,80.93401
21531,YearsOfExperince,78.21681
19399,EmpScore,92.26423
10240,CurrentCompanyType,53.666553
2164,Gender,83.957825
2273,Gender,80.583885
21774,CurrentCompanyType,54.546707
20895,CurrentCompanyType,59.426712
15703,Gender,84.65992
16163,DegreeBranch,81.80621
13208,Gender,81.260796
2349,HighestDegree,83.09942
10434,YearsOfExperince,84.30892
20222,EmpScore,83.28053
19818,DegreeBranch,79.62437
7267,CurrentCompanyType,53.084736
8577,DegreeBranch,87.78853
2884,DegreeBranch,89.56889
22665,Gender,76.21873
9616,CurrentCompanyType,56.37353
12859,DegreeBranch,81.74706
4658,EmpScore,79.56374
11951,DegreeBranch,77.36565
18132,LatestDegreeCGPA,51.26978
14123,YearsOfExperince,76.52871
13815,Ethinicity,77.394844
22326,CurrentCompanyType,53.014294
4207,YearsOfExperince,83.299484
14384,CurrentCompanyType,53.201107
23809,Gender,80.02938
13855,CurrentCompanyType,51.084778
6548,HighestDegree,82.42645
16888,Gender,75.40435
6666,YearsOfExperince,78.911354
13536,YearsOfExperince,81.7064
21227,YearsOfExperince,82.40294
15112,DegreeBranch,75.3223
8385,Gender,79.15013
5136,EmpScore,79.41285
9643,YearsOfExperince,81.14621
4637,LatestDegreeCGPA,52.59683
18664,Gender,79.85696
21035,MartialStatus,81.46197
20822,DegreeBranch,61.91719
8652,Gender,78.29178
17717,CurrentCompanyType,56.585636
21890,Ethinicity,80.05143
3489,Ethinicity,82.86645
14077,CurrentCompanyType,58.00202
23458,CurrentCompanyType,50.51524
22336,CurrentCompanyType,56.562996
4080,DegreeBranch,76.24716
20314,DegreeBranch,83.939095
8842,CurrentCompanyType,51.391106
9834,DegreeBranch,79.96918
4956,DegreeBranch,91.416016
12318,DegreeBranch,54.28191
11916,DegreeBranch,92.413414
15665,DegreeBranch,84.165535
14919,Gender,76.899376
12871,Ethinicity,79.74145
16863,DegreeBranch,86.40638
8905,DegreeBranch,81.5567
10467,YearsOfExperince,85.97666
9362,Ethinicity,79.296165
7534,DegreeBranch,54.82126
18453,Ethinicity,82.760506
2769,DegreeBranch,94.2957
8946,YearsOfExperince,47.350197
16468,DegreeBranch,52.637676
7158,YearsOfExperince,79.52791
11453,DegreeBranch,76.34732
7666,DegreeBranch,91.812225
12246,CurrentCompanyType,56.2366
9796,CurrentCompanyType,55.318077
5484,Gender,80.113785
8466,Gender,83.04939
2995,Ethinicity,75.37123
8492,DegreeBranch,79.60723
19311,DegreeBranch,58.31654
22195,CurrentCompanyType,47.983734
14407,HighestDegree,82.55028
6583,DegreeBranch,78.45171
4638,CurrentCompanyType,53.027805
8724,HighestDegree,79.18051
16726,Gender,83.21705
14865,Gender,81.12353
6901,CurrentCompanyType,54.29737
13016,YearsOfExperince,82.62734
23887,CurrentCompanyType,59.792606
19755,Gender,82.77403
9080,Gender,79.46083
7052,Gender,82.54878
5327,DegreeBranch,76.40523
8201,Gender,74.66634
24096,DegreeBranch,74.87664
2146,LatestDegreeCGPA,59.433147
14042,CurrentCompanyType,61.359234
10059,CurrentCompanyType,50.863377
18347,DegreeBranch,88.5795
4720,HighestDegree,87.62968
19514,DegreeBranch,89.17978
8078,Gender,81.89391
9918,Gender,83.6344
22733,Gender,81.240654
22671,CurrentCompanyType,59.365612
10669,EmpScore,43.963963
22056,YearsOfExperince,72.983086
3644,Gender,78.88193
4934,Gender,78.33007
23648,Gender,78.175385
8390,Gender,78.574425
7228,Ethinicity,79.98871
12405,YearsOfExperince,80.2614
8394,EmpScore,93.36511
22290,DegreeBranch,86.7426
4905,DegreeBranch,82.527016
14630,DegreeBranch,84.100464
12457,DegreeBranch,79.58349
6749,Ethinicity,78.46996
23315,YearsOfExperince,90.19831
9192,Gender,75.087845
19128,CurrentCompanyType,77.12957
22019,CurrentCompanyType,66.02063
23938,YearsOfExperince,79.06769
11910,MartialStatus,84.18778
4074,YearsOfExperince,88.91975
6688,LatestDegreeCGPA,54.123116
18112,MartialStatus,81.50026
23221,CurrentCompanyType,79.93924
2808,Gender,80.16543
19031,LatestDegreeCGPA,50.523426
13761,CurrentCompanyType,52.71051
15696,DegreeBranch,92.39689
11164,Gender,78.63263
12052,Gender,77.82457
14126,DegreeBranch,79.97958
23167,Gender,90.146835
18435,YearsOfExperince,84.00002
20017,YearsOfExperince,80.749916
11251,MartialStatus,81.52527
14344,Gender,79.603935
10958,HighestDegree,79.9197
23135,DegreeBranch,81.03361
13870,CurrentCompanyType,53.28614
2571,Gender,82.47243
20837,HighestDegree,88.44045
9774,DegreeBranch,91.855705
16050,HighestDegree,79.453285
5234,CurrentCompanyType,57.736954
4102,DegreeBranch,79.97399
2134,EmpScore,86.03805
19219,DegreeBranch,96.91473
24113,CurrentCompanyType,53.072178
3646,CurrentCompanyType,55.60465
14634,Gender,76.72166
14608,MartialStatus,85.20123
8295,DegreeBranch,78.68267
6616,DegreeBranch,82.64089
5610,DegreeBranch,94.92726
12866,DegreeBranch,82.51982
5167,CurrentCompanyType,58.647842
22881,DegreeBranch,85.62679
10810,Gender,83.80941
5146,CurrentCompanyType,50.9
3723,CurrentCompanyType,54.097565
7466,YearsOfExperince,76.91155
7439,YearsOfExperince,78.42333
21672,CurrentCompanyType,61.486084
19079,CurrentCompanyType,57.677288
7117,YearsOfExperince,80.31685
7284,DegreeBranch,77.10624
22093,Gender,74.193214
19746,EmpScore,81.10015
12865,Ethinicity,79.327866
21307,LatestDegreeCGPA,69.62407
2965,LatestDegreeCGPA,55.78544
7079,Gender,89.56112
21017,YearsOfExperince,80.90799
17504,CurrentCompanyType,64.34077
22757,MartialStatus,80.75918
13910,Gender,82.054504
19226,CurrentCompanyType,57.104546
21829,YearsOfExperince,80.62707
4397,Gender,82.51844
22910,CurrentCompanyType,59.862305
5022,YearsOfExperince,81.271965
15309,DegreeBranch,94.00741
17794,Gender,81.50885
14797,CurrentCompanyType,55.849224
5549,Ethinicity,84.80478
4817,CurrentCompanyType,54.95941
8330,CurrentCompanyType,55.40078
8153,DegreeBranch,78.21805
15014,DegreeBranch,82.022
24387,YearsOfExperince,93.89476
10241,DegreeBranch,82.30414
8117,DegreeBranch,77.45885
11795,CurrentCompanyType,49.97761
5429,CurrentCompanyType,55.584324
9921,CurrentCompanyType,57.78831
19213,Gender,82.7157
10451,DegreeBranch,93.54887
19833,DegreeBranch,83.55876
21284,CurrentCompanyType,55.167328
7559,CurrentCompanyType,51.959255
10580,CurrentCompanyType,87.41699
5958,YearsOfExperince,74.12748
9804,HighestDegree,79.00875
7375,YearsOfExperince,81.36334
22914,DegreeBranch,89.666885
12623,CurrentCompanyType,54.703415
23670,CurrentCompanyType,50.678257
4191,Gender,78.9363
10992,Ethinicity,81.63435
23803,CurrentCompanyType,51.08898
13573,YearsOfExperince,92.04876
7306,Gender,81.32532
5127,Gender,82.071785
21302,LatestDegreeCGPA,80.09587
17400,EmpScore,42.781017
22967,YearsOfExperince,77.95288
16996,Gender,79.61858
19536,YearsOfExperince,75.606766
14100,DegreeBranch,82.836395
17518,Gender,78.81798
14175,CurrentCompanyType,55.455585
20756,YearsOfExperince,75.78951
21837,Gender,78.918686
12197,CurrentCompanyType,44.442165
20633,Gender,82.3791
20725,Gender,78.30099
19972,Gender,70.40515
18094,DegreeBranch,81.09309
2303,DegreeBranch,92.39667
7822,Gender,84.61246
6875,Gender,75.4646
5611,DegreeBranch,89.41255
7001,DegreeBranch,81.33609
13895,DegreeBranch,79.64379
19403,Gender,84.421684
5834,DegreeBranch,79.953735
24381,DegreeBranch,83.53735
19553,YearsOfExperince,72.622765
20607,DegreeBranch,91.27383
4396,YearsOfExperince,77.022
10313,DegreeBranch,81.05538
9089,Gender,83.02218
13968,DegreeBranch,58.381226
12537,Gender,73.18099
4444,YearsOfExperince,85.38248
3370,DegreeBranch,74.96006
12125,EmpScore,57.190285
20539,CurrentCompanyType,54.556026
17377,YearsOfExperince,87.823364
6669,Gender,82.599724
7830,DegreeBranch,82.88318
20629,CurrentCompanyType,56.619045
11647,HighestDegree,76.45981
12559,Ethinicity,83.651375
15669,DegreeBranch,80.6647
17627,DegreeBranch,49.551014
8919,Gender,79.77989
5895,DegreeBranch,51.705807
9509,CurrentCompanyType,48.270084
14247,LatestDegreeCGPA,47.213234
5034,DegreeBranch,79.52558
17108,MartialStatus,82.55349
17158,DegreeBranch,88.046364
10508,Ethinicity,76.13077
7764,CurrentCompanyType,90.06278
17393,CurrentCompanyType,56.469
19830,EmpScore,88.507454
20588,Gender,79.67929
15391,YearsOfExperince,81.9732
10913,CurrentCompanyType,54.30149
24103,LatestDegreeCGPA,58.60857
10000,EmpScore,86.39463
11287,Ethinicity,76.74644
5761,Gender,87.65239
10085,CurrentCompanyType,53.975304
20389,CurrentCompanyType,55.21343
15358,YearsOfExperince,78.65459
6879,Gender,78.40672
6673,Gender,83.559944
16260,YearsOfExperince,78.79462
12200,YearsOfExperince,80.419365
3521,YearsOfExperince,81.98642
16315,DegreeBranch,80.97607
6455,YearsOfExperince,88.41234
24131,LatestDegreeCGPA,54.909786
8948,CurrentCompanyType,50.25227
6809,Gender,80.56705
6367,CurrentCompanyType,57.273067
10878,EmpScore,96.92744
5475,DegreeBranch,81.33052
16717,Gender,75.69941
6488,MartialStatus,82.622246
22664,CurrentCompanyType,52.600464
22545,LatestDegreeCGPA,53.782005
12471,Gender,79.068344
19236,DegreeBranch,80.291336
15317,DegreeBranch,78.92734
6397,CurrentCompanyType,54.94099
15338,DegreeBranch,60.906578
2411,CurrentCompanyType,54.6699
